dataset,flag,geartype,hours,mmsi,shipName,vesselId,vesselType,value,activityDatasetId,flagTranslated
public-global-vessel-identity:v3.0,FRA,Other,8761,227005280,VB COGNAC,3f602c4fd-d241-24b7-a65b-2b33d39b6815,OTHER,8761,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,8761,225415000,IBAIZABAL ONCE,abdcdb226-6adf-31d1-16c9-d344d357d318,OTHER,8761,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other,8759,225403000,IBAIZABAL QUINCE,73982297c-c62b-8770-c201-989b4647eefb,OTHER,8759,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Seismic vessel,8758,224807000,BERTHA B,fa9af851a-ace4-8d30-d629-0fb393a6ca8b,SEISMIC_VESSEL,8758,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,8690,227826030,SUNNY DREAM,e52908244-4553-4c77-6127-a5bec771ef62,PASSENGER,8690,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,8670,227494810,YAKA,87154d2df-f88c-a1d5-4420-c60cc0808057,PASSENGER,8670,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,8644,227960840,LA ROCHELLE PILOT019,6dffa537d-d9f9-3179-533f-0a9445d830a3,PASSENGER,8644,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,8639,224190000,TRHEINTAYUNO,8f1d94f89-9983-df20-3fa6-2233eeea1b30,OTHER,8639,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,8603,227341160,LAROCHELLE PILOT 014,5f8446ec0-0a94-4a5a-e66d-0a167f2af6e7,PASSENGER,8603,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,8446,224051780,EL GURUGU,cad8d8c32-221b-19ec-719b-efa1afddcd65,OTHER,8446,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Other,8445,227859930,LA LOUISIANE,a677e5536-609f-60eb-4b88-c8135022fa37,OTHER,8445,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,8346,227001640,CAP D AUNIS,ec28542f7-7677-32b5-caf2-d21b96e8b7f6,OTHER,8346,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,8260,228113000,F/V LE MEDELUC,3f818502f-f81b-88dd-99da-9d4c67141a7c,FISHING,8260,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,8132,224631000,MARIA DE MAEZTU,b8bb74799-9f61-fc73-a383-8e7bc13c4772,OTHER,8132,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,8118,227379580,HONALICE,3b37d7c1b-b62d-b250-16bd-0137def076c3,PASSENGER,8118,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,8075,228391600,JIF GYPTIS,0bb98bd9e-ec91-0cc2-9a1b-341ef4b311c3,OTHER,8075,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,8035,227005260,VB OLERON,a4f51b72e-e5c4-bbfd-639a-fa6f08e0e750,OTHER,8035,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,8011,224360960,REGINA DOCE,7ace01f03-3e9d-2e00-3498-6151991b9fd4,PASSENGER,8011,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Other,7955,227513290,NOTRE DAME DES FLOTS,a96dc2d87-712c-ebc4-2691-a762dcbc8e9c,OTHER,7955,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,7907,224097430,IBAIZABAL SEIS,be5f2b74d-d006-aaef-30d7-b3803a5b758c,OTHER,7907,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other,7898,224422360,CLARA G,d980ffccf-fb64-6d43-e27f-faccef83ae96,OTHER,7898,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,7851,227398810,BLEIZ MOR,0ea856199-9207-cffc-02f9-7505a95f8c31,PASSENGER,7851,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,7811,227297960,HYDROMEL,9430c30e8-8794-3c56-8a92-35f154744018,PASSENGER,7811,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,7509,224640870,IBAIZABAL OCHO,04e308284-4fd7-20b7-baeb-fc05ea981d4c,OTHER,7509,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,7466,228207000,F/V FLEUR DE SEL,ed06d6dd4-497d-3195-5ad0-3e999a542df9,FISHING,7466,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,7309,227424000,F/V JOHAN-JE II,0f86e9b7c-cb17-5a9d-05c8-101dc9adf886,FISHING,7309,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Fishing,7257,228185800,F/V-AUSTRAL,3ecc4e63f-f2a0-5148-b9ac-ab4d3a2ee92e,FISHING,7257,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,7248,224829000,IBAIZABAL CATORCE,991eaed51-13c1-59b2-942f-079a39bd4aac,OTHER,7248,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Other,7112,228068600,JIF SURVEYOR,dded13955-52fc-2afb-c8c3-8d1dfa8c6eb6,OTHER,7112,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,6860,228117000,F/V FRISBY,a4443dd48-8ea5-0755-d7ef-707677dc66a0,FISHING,6860,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,6853,227589000,F/V LE SPHINX,d3c207859-9dee-2a02-3197-ddad8ec4c7f9,FISHING,6853,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,6837,224826000,GATIKA,e6f864588-826a-8423-1bf4-b46c50d958d5,OTHER,6837,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,6821,228224900,F/V L'INSOLITE,59d30cc2e-e1ef-6d39-d16d-a7a7a87f1b55,FISHING,6821,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,6779,224824000,GALDAMES,9a390c43b-b139-9de7-0d2e-cb4c9e2c1573,OTHER,6779,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,6727,227834000,F/V CALEBARIAN,5d4b74621-1aa6-fb9b-4dd3-bafd73567c21,FISHING,6727,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,6713,228140340,PAKITO,a2b365fbb-b82e-8cba-e001-c2016d436948,PASSENGER,6713,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set longline,6537,224076440,HNOS.RAINA,a69148706-6cf6-82ea-e5d6-43ce289b179a,FISHING,6537,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,6462,228178000,F/V CAP HORN 2,62d191095-57f3-5502-cb86-5f30da385451,FISHING,6462,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,6416,227405430,ENIGMA,10376ea2f-f798-efac-22d8-6043d309bdff,PASSENGER,6416,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,6269,228357700,F/V LE SOLITAIRE 2,7147e634b-b748-6e98-9da9-5ddc5a70fdc5,FISHING,6269,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Trawler,6040,224073390,F/V GAZTELUGATXE,1dc2190a3-3156-8838-2ae7-66763ec1fc4c,FISHING,6040,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,6033,228301000,F/V SHERPA,e7d02e63b-ba76-d9cc-132d-b9c48efe2ce9,FISHING,6033,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,6016,227418000,F/V SERTAN,4f60e6d31-1daf-0f0e-23b6-f7a7a9ae49f2,FISHING,6016,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,5995,227146400,F/V SAINT-JEAN PPN,ba82c5446-6a59-ba93-4a8a-e89db63cc6c9,FISHING,5995,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,5948,224224740,PILOTS 1,2a6a8c5ee-e857-13dd-be98-475b3e2cb72d,PASSENGER,5948,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Other,5945,228390900,JIF LACYDON,cd93d62fb-bcd0-24ee-811a-c84b761bbfd4,OTHER,5945,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,5891,224371730,JAP,55e1c3a6d-d9ea-2719-c7f0-8e100d6f8e2a,PASSENGER,5891,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fixed gear,5752,224067170,ARLANPI,84bc17b0b-bce0-bdab-3720-02ae3687b867,FISHING,5752,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,GLP,Passenger,5667,329013660,YVYTU,0ed17d3f1-1c30-541a-a3b1-dff2164dbca1,PASSENGER,5667,public-global-presence:v3.0,Guadeloupe
public-global-vessel-identity:v3.0,FRA,Trawler,5487,228101000,F\V L`ORA MARITIMA,39642f896-6f84-a35f-6435-80ff2a738d6a,FISHING,5487,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,5485,224297000,OMVAC CINCO,7a9f62037-7172-e46f-ca71-9d433f7fa30f,OTHER,5485,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other,5479,225421000,CANTABRIA SEIS,2b368a8a4-44e4-2fbe-c702-06399be386c9,OTHER,5479,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,5410,224265000,F/V EGUZKI LORE,af1d576b7-7ce5-f804-6366-4997148994be,FISHING,5410,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,5356,227977000,F/V ROSEAU DU LAC,0793bd984-4c81-81f0-8157-068f89f8f941,FISHING,5356,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,5307,227224850,MARKO,7e5db6906-63a1-952c-94a7-71c576e2df3f,OTHER,5307,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,NLD,Passenger,5306,244860144,MINDZERO,7702c2bc3-309d-1157-c40e-16ff1d12a14f,PASSENGER,5306,public-global-presence:v3.0,Netherlands
public-global-vessel-identity:v3.0,ESP,Set longline,5279,224139890,MADRE PILAR,6254a7783-354e-016a-3df7-cc8aef5af041,FISHING,5279,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other,5154,224011480,FACAL DIECIOCHO,8c441d199-9852-7663-8b5a-34b7254e71e0,OTHER,5154,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Passenger,5087,224175540,Unknown vessel,1f43381eb-b8aa-0a8f-405b-1c09c6850533,PASSENGER,5087,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Seismic vessel,5070,224612000,JUAN DE LA COSA,45353ba42-21f2-5ef9-0903-488dd9abb72d,SEISMIC_VESSEL,5070,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Passenger,5052,225988670,KLAUDIA,0c29b2c7f-f6e8-6ede-28fd-a21e04551f01,PASSENGER,5052,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,5047,224087530,F/V AKETXE,63b4bfdf3-3329-005f-4357-34669087db78,FISHING,5047,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,4985,224105000,F/V ANTIUKO AMA,608d8eaf7-7017-8f73-cb52-48e69d552a29,FISHING,4985,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,4982,227092670,FLORELIA 4,b7c019e8c-c877-6040-eec0-c663a19664b0,PASSENGER,4982,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,4922,228092890,ADDAYA,95f6939b4-4fe3-e467-2d2b-609433c6018c,PASSENGER,4922,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Fishing,4893,227463090,IJIN,3e4cde2a0-0cad-afbe-f774-fa61052d8fa6,FISHING,4893,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,4738,227881120,THEON,271deb675-5219-01b0-80a8-81357df43cc5,PASSENGER,4738,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,PRT,Cargo or reefer,4725,255806133,SIDER MONICA,3b8dc4855-516c-7938-f3e1-f14d9c363d2e,CARGO,4725,public-global-presence:v3.0,Portugal
public-global-vessel-identity:v3.0,FRA,Passenger,4685,227119250,SAPAYA 6,353861c9a-add6-1173-cb59-a3c7ab1b83f4,PASSENGER,4685,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,4667,228107000,F/V L`AS DES AS,42ab6fc93-3c80-e128-cb52-614290f3af65,FISHING,4667,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,4586,227011530,ROCHEBONNE,4aa18b10c-c731-9289-f0a7-e58df0d65cc1,OTHER,4586,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,4567,227977070,ROVING SAIL,ee2141b0a-ad16-4510-3816-24104528a26f,OTHER,4567,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,4487,227319630,F/V LE YETI,6047d0305-593b-cd73-7afd-e9267a3e72e0,FISHING,4487,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,4479,227263370,EQUILIBRE,b7b53b2b4-4c7c-ca14-1363-c8f022b5d45f,PASSENGER,4479,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,4478,225957770,INDAR,9c049c553-3500-5889-624a-d48ae171d0a4,PASSENGER,4478,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,4478,227100500,F/V LE CHAT,3f2a8df32-2233-7524-b178-997a80fba32d,FISHING,4478,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,4341,227875000,F/V OCEANE III,26b1bb6c2-2d03-d3af-a3c0-d76cf9189ec3,FISHING,4341,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,4300,228951000,F/V ULTIME EPREUVE,81dbce293-388d-abce-9e1a-960c283001e3,FISHING,4300,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,4291,227480000,F\V L'ACCENT D'ICI,ea133d2bc-c039-da01-af8d-22a7ba27025d,FISHING,4291,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,4263,227878000,F/V OUTSIDER,d674df79b-ba21-4230-e418-0f6563a4e293,FISHING,4263,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,DEU,Passenger,4256,211153800,"ROSY JANE           ",87780e346-6f1f-7425-5812-9b486f125c6d,PASSENGER,4256,public-global-presence:v3.0,Germany
public-global-vessel-identity:v3.0,ESP,Other,4240,224158820,DRAKEN,77c710e94-42c8-ed9e-d89d-4a06fa05f89d,OTHER,4240,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Passenger,4166,225992858,USO ZURIA,c0bed359c-c2cc-ab8f-72b9-5c7a177cb38b,PASSENGER,4166,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,4107,224130870,HERMANOS BUSTO,d4b077a63-38d9-7def-4334-02f6e1b3722d,FISHING,4107,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,4105,227806000,F/V KRAKEN,6ee4a2ac5-509e-465a-f3a6-0c3b94e142a3,FISHING,4105,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,4041,227760860,BALOO 2,4a93257c2-2d95-03a0-805f-ebf931d816a6,PASSENGER,4041,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Fishing,4019,228362700,F/V ILE VERTIME,65376b22a-a5e2-5f34-fdec-8a2a0c0a63f2,FISHING,4019,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,4011,227865020,ASSALA,68329fb7a-acf6-c7df-f28a-f8a418550ddf,PASSENGER,4011,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Trawler,4008,224139000,F/V INTXORTA MENDI,3d4583bc3-36fa-4383-dcdd-b0d91b85d4f3,FISHING,4008,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3970,227002660,PIERRE LOTI,0f430bb89-9cbd-dbb1-4935-7381ae9f8c8d,PASSENGER,3970,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Trawler,3965,224361000,F/V KAXARRA,732f5272d-db8d-747d-0dde-20f001508049,FISHING,3965,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3943,228136220,ODYSSEUM,62475beea-a5d2-0911-ab95-537c5940afd6,PASSENGER,3943,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3934,228011650,PALALA,4da690f46-6e16-c40d-77ae-5f70a3652ee2,PASSENGER,3934,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,3919,228061700,HONDARRA,49291ddc5-573b-3e1c-83b7-e1f5b218825b,OTHER,3919,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3880,228009280,LAURA II,6e9cf7970-0e9d-c565-29d5-8df55550892c,PASSENGER,3880,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,3875,227442000,F/V SI,3be9b900c-c2ff-629a-102d-d038bf7b8232,FISHING,3875,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Trawler,3847,224404000,GURE GASKUNA,ca2551145-5759-957f-701f-599b600fe706,FISHING,3847,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3792,227436840,AZIA,4cdfdc5a8-81c9-16a3-07dd-48bdfab99cfa,PASSENGER,3792,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,3789,227928000,F/V LA PASTENAGUE,c558a86de-e330-910b-67b3-b0a850837c16,FISHING,3789,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set longline,3777,224025230,ATAIN,cb4d0b271-13dd-3f68-c916-8413cb9d1c5f,FISHING,3777,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,3760,228249000,F/V EXCALIBUR 2,45ce8ed50-09e8-ac1b-7ca6-669c04fb891e,FISHING,3760,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,3708,224044260,FACAL DIECINUEVE,bf99edff9-9fb8-125f-4392-f51ecc6d7ee2,OTHER,3708,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other,3685,224589000,ALONSO DE CHAVES,c9e8c7894-4422-633a-cffc-1c665b79abca,OTHER,3685,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,3645,224102740,TONINO SEGUNDO,99835ea6d-d297-5bb4-bfaa-344379f163be,FISHING,3645,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,3602,224136470,MADRE LUCIA,fd03a54e9-9624-97a7-41da-8ac38a612b91,FISHING,3602,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,3599,228036700,F/V PETIT LOIC,b3dfd83f6-69a6-c636-626a-cb396d29ccdb,FISHING,3599,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,3591,224925000,OMVAC DOCE,2b9b51820-0480-fc8c-bb54-ac5f9404cf10,OTHER,3591,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3577,227556920,DJIBO,6ca4bc70f-f6a9-23bf-86a7-d55e28ac22bd,PASSENGER,3577,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3565,227941210,KOKOUMDO,857869ad5-5bd6-3112-c084-b0b186da89e6,PASSENGER,3565,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3545,227263370,CARPE DIEM 9,97f30b0b2-2275-649e-47b3-b912f69d0e28,PASSENGER,3545,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,3537,225996368,PILOT A,f0fc1a5d1-14c6-de45-5d60-cc6996066a5b,PASSENGER,3537,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,3454,227625350,F/V SOURIRE DE L`ILE,efc23bb7f-fcf9-64e7-083f-aae21857eea7,FISHING,3454,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3444,227799320,L`ESTUAIRE,b69ba7376-6af0-c443-2aee-e4835f2b1ef1,PASSENGER,3444,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,3401,225981673,Unknown vessel,1b22367da-a603-3842-8607-02afeceacb75,OTHER,3401,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3370,227708870,BEREM3,c85e2b949-937c-e585-e45b-bc62baa34072,PASSENGER,3370,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3367,227009610,LA GIRONDE,0ce0446ba-aa04-c12f-9b36-b8dea9c785de,PASSENGER,3367,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,3336,228219600,ANDRE.L,3e72ceb50-06c1-ed4c-e46a-b2cd42f56129,OTHER,3336,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,3326,227425000,F/V SANAGA,6464ee0d5-5804-ead5-cb73-7951ba8908c4,FISHING,3326,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,3315,225996355,PILOT G,2f6b7b4e9-9859-1b8c-bc4a-657b492c5f11,PASSENGER,3315,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3314,228174630,SOCRISA,856fb09e9-967a-929d-2ea7-2a1afd37dfef,PASSENGER,3314,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Pole and line,3286,224019470,LUIS BARRANKO,8925d3158-8f91-932f-ae3f-715246d59d65,FISHING,3286,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Passenger,3277,224117840,LAUKARIZ II,dbfd78027-7d7c-eead-85f6-37d4d314572d,PASSENGER,3277,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Pole and line,3257,224065290,ARRANTZALE,d22b3f090-045f-fecd-e0e5-89aa446abd1d,FISHING,3257,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other,3254,224265930,SERVINOR UNO,c0593f5df-f161-c64f-81cd-3da5c264a845,OTHER,3254,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Other seines,3231,228033600,F/V CAYOLA,dc4f1f39a-a73a-c6af-5cf6-caca35b54596,FISHING,3231,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,3224,228093900,JIF MARLIN,0e34fe07e-ef74-a286-63a0-003935dee195,OTHER,3224,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,3216,224050570,BUSTILLO DONOSTI,3a4749152-2b0a-3c7d-7800-44046c04d754,FISHING,3216,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3136,228102900,ALBARQUEL,9099ba2cc-ccc7-e269-e061-083cdda43629,PASSENGER,3136,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other,3133,224170140,ARDENZA,5983f361b-b5c6-ce21-8231-6be30a61c8e8,OTHER,3133,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,3124,228979000,F/V LA NIOULARGUE,7f034c052-2723-14f8-82e0-3a805efc6aae,FISHING,3124,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,3110,224101860,NUEVO CREADOR,472fe51ed-d4a0-d6bc-a16d-b246420a9488,FISHING,3110,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,3109,224064850,AITANA DEL MAR,0d1ae6947-7107-8cf6-37b4-2c5ad97e1c8b,FISHING,3109,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,3077,224315000,F/V KAXU,70b6a5032-2df9-1ca7-10a9-4f9b34e514fc,FISHING,3077,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,3074,227416000,LE BATTANT,a86112eba-a94d-5692-f8db-6a4d050fe1cc,FISHING,3074,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,3066,224021460,MADRE LITA,ce82a9907-793a-ed20-68bc-020725267ff1,FISHING,3066,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,3063,227345410,COTE D`ARGENT,dd9657abf-fc90-fb14-bdfc-0dcf2eea4c6d,PASSENGER,3063,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3050,227961550,CHEF DE BAIE,450850242-2e7a-a108-4bf6-92b7159bfc06,PASSENGER,3050,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,3050,228172770,ORCA,7397a15fd-d3e0-0d1d-601d-5384ab007f38,PASSENGER,3050,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,2998,224014720,REGINA DECIMO,c9d77be7b-bbf8-468f-a3ca-c5d9bf7383f3,PASSENGER,2998,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,2994,224100920,SIEMPRE LANDERA,8ca21c13b-b788-6857-981b-16d398c7a7c5,FISHING,2994,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,2994,224005590,F/V ANDREKALA BERRIA,3996f8625-5eb9-ae12-aea3-1a4846dd925c,FISHING,2994,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,2985,227516620,STEREDEN,2b198f064-424a-c77e-c408-6e6136303723,PASSENGER,2985,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Pole and line,2977,224085260,MATER BI,1365a9bc3-3ed5-1c8f-1496-08c7bacfdec7,FISHING,2977,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Passenger,2965,225900360,TROY I,c512afbaa-a15f-2cf9-644e-edcebe73c08a,PASSENGER,2965,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,2963,228239000,F/V FISHER GOLF,eac935e82-27e2-0d16-be96-d8e7b3a40cb5,FISHING,2963,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,2949,227814000,F/V MARAUDEUR,6d9b630c5-51ba-d437-c82f-cf66200f754d,FISHING,2949,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Pole and line,2935,224059860,F/V BETI AINGERU,1887f0830-0364-d97a-5425-a2f2b7508f59,FISHING,2935,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Other,2927,228315700,MN PELICAN,7aa9bae8c-cde7-b067-4da3-e89b1bdb14e9,OTHER,2927,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Trawler,2913,224010730,HNOS. SAN SALVADOR,6c54901a9-9538-c475-6460-a66290848f57,FISHING,2913,public-global-presence:v3.0,Spain
