year,iso3_code,fao_area_code,GFWCategory,total_catch_gfw_cat,total_catch_fishery,total_f_hours,total_hours,total_days,n_vessel,effort_type,effort,slope,slope_log,effort_moment
2023,FRA,27,pots_and_traps,143.3532905173188,119.55664249033589,9679.260378611112,12730,403.30251577546295,15,total_f_hours_tonnage,664492.3279541306,4635.347577695483,3.6660823049132167,68.6511470879017
2023,FRA,27,pots_and_traps,143.3532905173188,119.55664249033589,9679.260378611112,12730,403.30251577546295,15,total_f_hours_kw,2039353.633478889,14226.067822506735,4.153084874857418,210.6931267171385
2023,FRA,27,seiners,2077.45536220913,1956.437920645392,396.8536086111111,2199,16.53556702546296,3,total_f_hours_length,8411.358152069444,4.0488755162108285,0.6073344244706115,21.195115704017674
2023,FRA,27,seiners,2077.45536220913,1956.437920645392,396.8536086111111,2199,16.53556702546296,3,total_f_hours_tonnage,35181.55110668611,16.93492517176141,1.2287832820221072,88.65120624658746
2023,FRA,27,seiners,2077.45536220913,1956.437920645392,396.8536086111111,2199,16.53556702546296,3,total_f_hours_kw,143953.44615694444,69.29315968737198,1.8406903651074538,362.7368960074363
2023,FRA,27,set_gillnets,5092.220929367921,3831.3182542572936,88938.40024972222,150739,3705.766677071759,95,total_f_hours_length,1589925.5101764584,312.2263413606075,2.4944695400619947,17.87670461479235
2023,FRA,27,set_gillnets,5092.220929367921,3831.3182542572936,88938.40024972222,150739,3705.766677071759,95,total_f_hours_tonnage,8478087.769976873,1664.9096509308813,3.221390670775189,95.3253909017028
2023,FRA,27,set_gillnets,5092.220929367921,3831.3182542572936,88938.40024972222,150739,3705.766677071759,95,total_f_hours_kw,25753480.99117889,5057.41627246632,3.703928701584838,289.56537242482415
2023,FRA,27,trawlers,10809.25440385351,7067.486814973622,93547.77612,146692,3897.824005,118,total_f_hours_length,1580029.2017599028,146.1737454524727,2.164869375159183,16.890077640467833
2023,FRA,27,trawlers,10809.25440385351,7067.486814973622,93547.77612,146692,3897.824005,118,total_f_hours_tonnage,6977145.494833066,645.4788863462874,2.8098820410357983,74.58376654387823
2023,FRA,27,trawlers,10809.25440385351,7067.486814973622,93547.77612,146692,3897.824005,118,total_f_hours_kw,29479914.102593612,2727.2846952407735,3.435730475352166,315.13217443862857
2023,IRL,27,seiners,642.462243412527,642.462243412527,3.961111111111111,43,0.16504629629629627,1,total_f_hours_length,0,0,-Inf,0
2023,IRL,27,seiners,642.462243412527,642.462243412527,3.961111111111111,43,0.16504629629629627,1,total_f_hours_tonnage,1404.2138888888887,2.185675350243483,0.33958565438013166,354.5
2023,IRL,27,seiners,642.462243412527,642.462243412527,3.961111111111111,43,0.16504629629629627,1,total_f_hours_kw,3034.2111111111108,4.722785100949247,0.6741981844936503,766
2023,IRL,27,trawlers,5.0920593684624516,4.1011646001653235,827.8425000000001,3071,34.493437500000006,12,total_f_hours_length,226.79513888888889,44.53898167282557,1.6487402832205076,0.2739592843915224
2023,IRL,27,trawlers,5.0920593684624516,4.1011646001653235,827.8425000000001,3071,34.493437500000006,12,total_f_hours_tonnage,184019.8405555556,36138.588975469946,4.557971191608133,222.28846737822178
2023,IRL,27,trawlers,5.0920593684624516,4.1011646001653235,827.8425000000001,3071,34.493437500000006,12,total_f_hours_kw,393849.9267222223,77345.9023595684,4.888437310540016,475.75465951823236
2023,PRT,27,drifting_longlines,33.147633726504644,28.378761859371693,85.60222222222222,249,3.566759259259259,2,total_f_hours_length,2250.7358,67.90034602682138,1.831871987493406,26.29295994392669
2023,PRT,27,drifting_longlines,33.147633726504644,28.378761859371693,85.60222222222222,249,3.566759259259259,2,total_f_hours_tonnage,13513.883333333331,407.6877234988787,2.6103276339516235,157.8683704992082
2023,PRT,27,drifting_longlines,33.147633726504644,28.378761859371693,85.60222222222222,249,3.566759259259259,2,total_f_hours_kw,31298.183333333334,944.2056585869507,2.9750665988125884,365.623491082786
2023,PRT,27,trawlers,709.0128970467885,491.8156225898721,1.833611111111111,20,0.07640046296296296,1,total_f_hours_length,45.56523611111111,0.06426573663314367,-1.19202051008049,24.85
2023,PRT,27,trawlers,709.0128970467885,491.8156225898721,1.833611111111111,20,0.07640046296296296,1,total_f_hours_tonnage,332.4153583333333,0.4688424705924593,-0.328973054181722,181.29
2023,PRT,27,trawlers,709.0128970467885,491.8156225898721,1.833611111111111,20,0.07640046296296296,1,total_f_hours_kw,1119.052861111111,1.578325113368514,0.1981964668067522,610.3
